Stn Id,Stn Name,CIMIS Region,Month Year,Total ETo (mm),qc,Total Precip (mm),qc,Avg Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Avg Max Air Temp (C),qc,Avg Min Air Temp (C),qc,Avg Air Temp (C),qc,Avg Max Rel Hum (%),qc,Avg Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Avg Dew Point (C),qc,Avg Wind Speed (m/s),qc,Avg Soil Temp (C),qc
173,Torrey Pines,South Coast Valleys,Jan 2015,53.02,K,26.80, ,119, ,1.1,K,17.8,K,10.4, ,14.1,K,87, ,54, ,70,K,8.2,K,1.5,K,14.0, 
173,Torrey Pines,South Coast Valleys,Feb 2015,62.27,K,3.70, ,164, ,1.3,K,17.4,K,10.1,K,13.8,K,91,K,72,K,86,L,11.1,L,1.8, ,15.7, 
173,Torrey Pines,South Coast Valleys,Mar 2015,101.73,K,26.70,K,222,K,1.4,K,19.7,K,11.9,K,15.9,K,89,K,64,K,78,K,11.6,K,1.8,K,17.4,K
173,Torrey Pines,South Coast Valleys,Apr 2015,106.38,K,6.60, ,236, ,1.4, ,18.6,K,12.6, ,15.6, ,92, ,67, ,80, ,12.1, ,1.8,K,18.8, 
173,Torrey Pines,South Coast Valleys,May 2015,93.76,K,10.70,K,212, ,1.5, ,17.3, ,12.9, ,15.0, ,93, ,79, ,87, ,12.8, ,2.1,K,19.4, 
173,Torrey Pines,South Coast Valleys,Jun 2015,99.70,K,0.20, ,222, ,1.7,K,18.0,K,13.9,L,14.1,L,98,K,91,K,96,L,14.7,L,1.8, ,21.8, 
173,Torrey Pines,South Coast Valleys,Jul 2015,103.74,K,57.40, ,233, ,2.0,K,20.0,K,15.2,L,17.0,L,99,K,90,K,95,L,16.8,L,1.8,K,23.6, 
173,Torrey Pines,South Coast Valleys,Aug 2015,109.49,K,3.10, ,241, ,1.9, ,20.0,K,14.3,L,16.3,L,100,K,92,K,98,L,16.1,L,1.6, ,24.3, 
173,Torrey Pines,South Coast Valleys,Sep 2015,91.61,K,16.20, ,211, ,2.3,K,23.2,K,15.1,L,18.4,K,100,K,87,K,96,L,18.0,L,1.5,K,24.5,K
173,Torrey Pines,South Coast Valleys,Oct 2015,73.65,K,16.50,K,151, ,2.0,K,23.2,L,15.0,L,19.0,L,95,K,74,K,88,L,16.9,L,1.6, ,22.6,K
173,Torrey Pines,South Coast Valleys,Nov 2015,78.29, ,24.30,K,145, ,1.0, ,19.8,K,11.7,L,16.0,K,78, ,41, ,57,K,7.1,K,2.3,K,17.4,K
173,Torrey Pines,South Coast Valleys,Dec 2015,59.66, ,33.60, ,120, ,1.0,K,16.9, ,9.1, ,13.3, ,80, ,45, ,62,K,5.7,K,2.4,K,14.3, 
173,Torrey Pines,South Coast Valleys,Jan 2016,45.61,K,307.30, ,110, ,1.2,K,16.5, ,10.0, ,13.2, ,90, ,63, ,78,K,9.1,K,2.0,K,13.7, 
173,Torrey Pines,South Coast Valleys,Feb 2016,85.62,K,91.60, ,179, ,1.1,K,19.9,L,11.8,K,16.0,K,76,K,46,K,63,L,7.2,L,1.8,K,14.7, 
173,Torrey Pines,South Coast Valleys,Mar 2016,91.31,K,25.60,K,205, ,1.4,K,17.5, ,11.6,K,14.7, ,92, ,72, ,83,K,11.6,K,2.1,K,16.9, 
173,Torrey Pines,South Coast Valleys,Apr 2016,110.36,K,14.60, ,241, ,1.4,K,19.2,K,12.7,K,16.1,K,87, ,67, ,77,K,11.7,K,2.0,K,18.4, 
173,Torrey Pines,South Coast Valleys,May 2016,94.36,K,35.10, ,205, ,1.5, ,18.4, ,14.3, ,16.0, ,90, ,76, ,83, ,13.0, ,2.1,K,19.9, 
173,Torrey Pines,South Coast Valleys,Jun 2016,108.05,K,2.90,K,236, ,1.8,K,20.5,K,16.2,L,18.0,K,93,K,79,K,88,L,15.7,L,1.9, ,21.7, 
173,Torrey Pines,South Coast Valleys,Jul 2016,130.02,K,4.40, ,262, ,2.0,K,22.5,K,18.2,L,20.0,K,93, ,79, ,86,K,17.7,K,1.8,K,23.7, 
173,Torrey Pines,South Coast Valleys,Aug 2016,115.71,K,5.80, ,233, ,2.1,K,22.5,K,18.5,K,20.1,K,93, ,80, ,87,K,17.8,K,1.7,K,24.2, 
173,Torrey Pines,South Coast Valleys,Sep 2016,95.64,K,14.60, ,200, ,1.8,K,22.2,L,17.2,L,19.3,L,88,K,69,K,81,L,15.9,L,1.9,K,22.7, 
173,Torrey Pines,South Coast Valleys,Oct 2016,78.96,K,3.60,K,165,K,1.7,K,22.3,K,16.2,K,18.9,K,93,L,65,L,80,L,15.0,L,1.6,K,20.9,K
173,Torrey Pines,South Coast Valleys,Nov 2016,66.73,K,46.80,K,138, ,1.3,K,21.5,K,13.4,L,17.3,K,88,K,52,K,73,L,11.1,L,1.8,K,17.6, 
173,Torrey Pines,South Coast Valleys,Dec 2016,45.29,K,124.90,K,100, ,1.2,K,17.2, ,10.7, ,13.9,K,88, ,60, ,74,K,8.6,K,2.0,K,14.4, 
173,Torrey Pines,South Coast Valleys,Jan 2017,46.72,K,59.70,K,109, ,1.2,K,16.3, ,10.1, ,13.2, ,89, ,64, ,77,K,8.6,K,2.1,K,13.6, 
173,Torrey Pines,South Coast Valleys,Feb 2017,53.20,K,181.70,K,132, ,1.0,K,16.3, ,10.5,K,13.4, ,75,K,56,K,91,L,12.4,L,1.7,K,14.7, 
173,Torrey Pines,South Coast Valleys,Mar 2017,96.29,K,3.30, ,204, ,1.0,K,18.4, ,11.3,K,15.0, ,82,K,35,K,72,L,9.1,L,1.5, ,15.9, 
173,Torrey Pines,South Coast Valleys,Apr 2017,128.07,K,1.40, ,267, ,1.0,K,18.8, ,12.1,K,15.5, ,73,K,44,K,80,L,11.5,L,1.7, ,18.8, 
173,Torrey Pines,South Coast Valleys,May 2017,120.75,K,33.30, ,226, ,1.0,K,17.9, ,13.4, ,15.4, ,70,K,43,K,79,L,11.6,L,2.0,K,19.7, 
173,Torrey Pines,South Coast Valleys,Jun 2017,137.14,K,8.30, ,231, ,0.1,K,19.3, ,15.2,L,16.9, ,12,K,7,K,97,L,15.8,L,1.7,K,21.1, 
173,Torrey Pines,South Coast Valleys,Jul 2017,144.98,K,0.40, ,235, ,0.6,K,22.3, ,18.3,L,19.9, ,35,K,20,K,87,L,17.7,L,1.7, ,23.5, 
173,Torrey Pines,South Coast Valleys,Aug 2017,94.21,K,0.60,K,197, ,2.1,K,22.1,K,18.4,K,19.9,K,95,K,83,K,89,L,17.9,L,1.8, ,24.0, 
173,Torrey Pines,South Coast Valleys,Sep 2017,92.44,K,19.30, ,196, ,2.0,K,23.1,K,17.8,K,20.2,K,93,K,74,K,84,K,17.3,K,2.0,K,23.6, 
173,Torrey Pines,South Coast Valleys,Oct 2017,88.30,K,0.70, ,175, ,1.6,K,23.0,L,17.0,K,19.4,L,86,K,59,K,76,L,14.4,L,1.9,K,21.7,K
173,Torrey Pines,South Coast Valleys,Nov 2017,51.35,K,1.40,L,119,L,1.5,L,20.1,L,13.5,L,17.1,L,88,L,66,L,79,L,12.9,L,1.8,L,18.8,L
173,Torrey Pines,South Coast Valleys,Dec 2017,65.61,K,3.90,L,123,L,0.9,L,19.6,L,10.6,L,15.6,L,78,L,36,L,54,L,4.4,L,1.9,L,14.8,L
173,Torrey Pines,South Coast Valleys,Jan 2018,57.30,K,28.10,K,122,K,1.2,K,18.8,K,11.8,K,15.2,K,85,K,54,K,73,L,9.3,L,2.0,K,14.7,K
173,Torrey Pines,South Coast Valleys,Feb 2018,71.20, ,12.30,K,169,K,1.0,K,16.6, ,9.7,K,13.3,K,84,K,50,K,67,K,7.1,K,2.2,K,14.5,K
173,Torrey Pines,South Coast Valleys,Mar 2018,82.58,K,27.20,L,189,L,1.2,L,16.2,L,9.9,L,13.3,L,89,L,64,L,76,L,8.9,L,2.1,L,15.4,L
173,Torrey Pines,South Coast Valleys,Apr 2018,105.85,K,6.80,K,245,K,1.4,K,17.5,K,11.8,K,14.7,K,93,K,71,K,82,K,11.5,K,2.2,K,17.7,K
173,Torrey Pines,South Coast Valleys,May 2018,107.93,K,7.40,K,236,K,1.5,K,17.6, ,13.6, ,15.2,K,92,K,77,K,85, ,12.6, ,2.2,K,19.0,K
173,Torrey Pines,South Coast Valleys,Jun 2018,129.45, ,0.00, ,286,K,1.7, ,19.5, ,15.6, ,17.2, ,93, ,79, ,86, ,14.8, ,2.1,K,21.3, 
173,Torrey Pines,South Coast Valleys,Jul 2018,138.85,K,0.40, ,286,K,2.2,K,22.9,L,19.0,K,20.7,L,94,K,80,K,89,L,18.6,L,2.0,K,23.9, 
173,Torrey Pines,South Coast Valleys,Aug 2018,141.84,K,1.00, ,286,K,2.3,K,24.2,L,20.1,K,21.8,L,92,K,79,K,86,L,19.1,L,1.9, ,24.9, 
173,Torrey Pines,South Coast Valleys,Sep 2018,89.47,K,0.00,L,199,L,1.9,L,21.0,L,17.6,L,18.9,L,94,L,80,L,88,L,16.8,L,2.0,L,22.7,L
173,Torrey Pines,South Coast Valleys,Oct 2018,87.59,K,8.70,L,192,L,1.6,L,21.8,L,16.1,L,18.7,L,89,L,62,L,75,L,13.7,L,1.9,L,21.4,L
173,Torrey Pines,South Coast Valleys,Nov 2018,58.98,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
173,Torrey Pines,South Coast Valleys,Dec 2018,48.97,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
173,Torrey Pines,South Coast Valleys,Jan 2019,54.62,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
173,Torrey Pines,South Coast Valleys,Feb 2019,61.12,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
173,Torrey Pines,South Coast Valleys,Mar 2019,86.51,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
173,Torrey Pines,South Coast Valleys,Apr 2019,104.42,K,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
173,Torrey Pines,South Coast Valleys,May 2019,105.14,K,0.00,L,221,L,1.5,L,17.9,L,14.3,L,15.5,L,89,L,77,L,83,L,12.7,L,1.8,L,20.0,L
173,Torrey Pines,South Coast Valleys,Jun 2019,83.41, ,0.00, ,194, ,1.6, ,18.9, ,15.2, ,16.6, ,93, ,79, ,86, ,14.3, ,1.8, ,20.3, 
173,Torrey Pines,South Coast Valleys,Jul 2019,133.93, ,0.00, ,280, ,1.9, ,20.9, ,16.9,K,18.6, ,94, ,81, ,88, ,16.5, ,1.9,K,21.8, 
173,Torrey Pines,South Coast Valleys,Aug 2019,125.30, ,0.00, ,260, ,2.0, ,21.7, ,17.5, ,19.2, ,95, ,82, ,90, ,17.5, ,1.8, ,22.6, 
173,Torrey Pines,South Coast Valleys,Sep 2019,109.14,K,0.00, ,234,K,2.0,K,23.1,K,17.6,K,20.0,K,94, ,75, ,86,K,17.6,K,1.8, ,22.5, 
173,Torrey Pines,South Coast Valleys,Oct 2019,77.67,K,0.00,K,217,K,1.6,L,21.0,L,13.6,L,17.4,L,94,L,71,L,82,L,14.2,L,1.8,K,19.6,K
173,Torrey Pines,South Coast Valleys,Nov 2019,59.96,K,40.20,L,154,L,1.3,L,19.4,L,12.4,L,15.8,L,91,L,62,L,76,L,11.1,L,1.7,L,16.4,L
173,Torrey Pines,South Coast Valleys,Dec 2019,45.45, ,114.70, ,109, ,1.1, ,16.5, ,9.6, ,13.1, ,86, ,60, ,74, ,8.1, ,1.9, ,13.7, 
173,Torrey Pines,South Coast Valleys,Jan 2020,54.27,K,13.00,K,139, ,1.1, ,17.6,K,8.9, ,12.9, ,92, ,60, ,78, ,8.8, ,1.4, ,12.8, 
173,Torrey Pines,South Coast Valleys,Feb 2020,74.88,K,13.60, ,172, ,1.1,K,16.7,K,9.5, ,13.2,K,85, ,55, ,71,K,7.3,K,2.0,K,13.3, 
173,Torrey Pines,South Coast Valleys,Mar 2020,84.26,K,109.40,L,206,L,1.3,L,16.0,L,10.7,L,13.4,L,91,L,71,L,81,L,10.1,L,2.2,L,15.5,L
173,Torrey Pines,South Coast Valleys,Apr 2020,98.28, ,143.90,K,234,K,1.5,K,17.8,K,12.6, ,14.9, ,94, ,76, ,86,K,12.6,K,2.2,K,16.7, 
173,Torrey Pines,South Coast Valleys,May 2020,133.44, ,16.60, ,289,K,1.7, ,19.8, ,14.8, ,17.0, ,94, ,78, ,86, ,14.7, ,2.0,K,19.9, 
173,Torrey Pines,South Coast Valleys,Jun 2020,107.57,K,19.20, ,250,K,1.7, ,19.6,L,15.7,K,17.7,K,90,K,75,K,83,K,14.5,K,2.0, ,21.3, 
173,Torrey Pines,South Coast Valleys,Jul 2020,137.08, ,18.60,K,280, ,1.9, ,21.2, ,17.1, ,18.9, ,93, ,81, ,87, ,16.7, ,1.9,K,22.9, 
173,Torrey Pines,South Coast Valleys,Aug 2020,124.44,K,0.00, ,257, ,2.1,K,22.7,K,18.4,K,20.2,K,95,K,82,K,90,L,18.2,L,1.7, ,23.5, 
173,Torrey Pines,South Coast Valleys,Sep 2020,108.32,K,0.00, ,227, ,2.0, ,23.6,L,18.0,K,20.3,L,91,K,70,K,84,L,17.2,L,1.6, ,22.9, 
173,Torrey Pines,South Coast Valleys,Oct 2020,96.53,K,0.00, ,190, ,1.6, ,23.2,L,16.4,K,19.7,K,82,K,52,K,69,L,13.4,L,1.5, ,21.7, 
173,Torrey Pines,South Coast Valleys,Nov 2020,67.51,K,18.50, ,149,K,1.1, ,18.2,K,11.3, ,14.8, ,82, ,54, ,68, ,8.4, ,2.0,K,16.5,K
173,Torrey Pines,South Coast Valleys,Dec 2020,59.32,K,13.80,K,128,K,0.9,K,17.4, ,9.6, ,13.7,K,79, ,40, ,59,K,5.1,K,1.9,K,13.8, 
173,Torrey Pines,South Coast Valleys,Jan 2021,61.42,K,98.50, ,136,K,1.0, ,16.5,K,9.3,K,13.0,K,80, ,51, ,66,K,5.9,K,2.1,K,13.3, 
173,Torrey Pines,South Coast Valleys,Feb 2021,69.82,K,6.10, ,184,K,1.1, ,16.3,K,9.2, ,12.7, ,86, ,59, ,73, ,7.5, ,1.8,K,14.1, 
173,Torrey Pines,South Coast Valleys,Mar 2021,101.28,K,34.50,K,239,K,1.1, ,15.8,K,9.0, ,12.5, ,84, ,61, ,73, ,7.5, ,2.1,K,14.8, 
173,Torrey Pines,South Coast Valleys,Apr 2021,114.04,K,8.30, ,267,K,1.3, ,17.2,K,11.9, ,14.4,K,87, ,68, ,77,K,10.3,K,1.9, ,17.4, 
173,Torrey Pines,South Coast Valleys,May 2021,113.99, ,1.20,K,252,K,1.4, ,17.4, ,13.3, ,15.0, ,87, ,75, ,81, ,11.8, ,2.0,K,18.9, 
173,Torrey Pines,South Coast Valleys,Jun 2021,110.70, ,1.00, ,251,K,1.6, ,19.0,K,15.1, ,16.7, ,90, ,79, ,86, ,14.3, ,1.8, ,20.9, 
173,Torrey Pines,South Coast Valleys,Jul 2021,124.23, ,3.10, ,258, ,1.9, ,21.4, ,17.5, ,19.1, ,91, ,80, ,86, ,16.7, ,1.7, ,22.8, 
173,Torrey Pines,South Coast Valleys,Aug 2021,122.22,K,1.40, ,250,K,2.0, ,22.2, ,17.7, ,19.5, ,92, ,77, ,86, ,17.1, ,1.7, ,23.2, 
173,Torrey Pines,South Coast Valleys,Sep 2021,103.42, ,18.50, ,228,K,1.9, ,21.5, ,17.2, ,19.0, ,91, ,75, ,84, ,16.2, ,1.8, ,22.4, 
173,Torrey Pines,South Coast Valleys,Oct 2021,88.80, ,37.30, ,187,K,1.4,K,20.8,K,13.9, ,17.3, ,84, ,55, ,70,K,11.4,K,1.8,K,19.0,K
173,Torrey Pines,South Coast Valleys,Nov 2021,63.12, ,17.10, ,142,K,1.2,K,19.3,K,13.2, ,16.1,K,83, ,57, ,70,K,9.4,K,1.7,K,16.9, 
173,Torrey Pines,South Coast Valleys,Dec 2021,37.37, ,131.40, ,100, ,1.1, ,14.9, ,9.5, ,12.4, ,90, ,66, ,79, ,8.8, ,2.1,K,14.2, 
173,Torrey Pines,South Coast Valleys,Jan 2022,55.41, ,9.20,K,137,K,1.0, ,17.9,K,9.3, ,13.4, ,84, ,50, ,68, ,7.0, ,1.3, ,13.6, 
173,Torrey Pines,South Coast Valleys,Feb 2022,83.76,K,18.80, ,198,K,0.8, ,18.5,K,9.4, ,13.9,K,72, ,35, ,52,K,3.3,K,2.1,K,13.2, 
173,Torrey Pines,South Coast Valleys,Mar 2022,104.33,K,46.90,K,243,K,1.2, ,17.2,K,10.8, ,13.9, ,86, ,60, ,75, ,9.2, ,2.0,K,15.2, 
173,Torrey Pines,South Coast Valleys,Apr 2022,121.20,K,9.50,K,284,K,1.3,K,17.7,L,12.2,K,14.8,L,87,K,65,K,78,L,10.8,L,2.2,K,17.4, 
173,Torrey Pines,South Coast Valleys,May 2022,122.87,K,1.90,K,268,K,1.4, ,17.9, ,13.1, ,15.2, ,87, ,72, ,80, ,11.6, ,2.2,K,18.4, 
173,Torrey Pines,South Coast Valleys,Jun 2022,131.56, ,12.10, ,291,K,1.7, ,19.7, ,15.5, ,17.4, ,91, ,80, ,86, ,15.1, ,1.9, ,20.8, 
173,Torrey Pines,South Coast Valleys,Jul 2022,128.00, ,22.00,K,268, ,1.9, ,20.8, ,17.3, ,18.8, ,90, ,80, ,85, ,16.3, ,1.9, ,22.3, 
173,Torrey Pines,South Coast Valleys,Aug 2022,136.76, ,21.10,K,255, ,2.2, ,24.3,K,20.2,K,21.9,K,87, ,76, ,82,K,18.7,K,1.8, ,23.7, 
173,Torrey Pines,South Coast Valleys,Sep 2022,108.57,K,8.50, ,219, ,2.2,K,25.1,L,20.3,K,22.2,L,87,K,71,K,80,L,18.5,L,1.8,K,24.0, 
173,Torrey Pines,South Coast Valleys,Oct 2022,72.23,K,6.80, ,147, ,1.7, ,22.4,K,17.3,K,19.6,K,84,K,67,K,77,L,15.3,L,1.7,K,21.2, 
173,Torrey Pines,South Coast Valleys,Nov 2022,73.47, ,41.40, ,147, ,1.1,K,19.3, ,11.5, ,15.5, ,78, ,45, ,60,K,7.3,K,2.2,K,15.0,K
173,Torrey Pines,South Coast Valleys,Dec 2022,47.20,K,62.50, ,113, ,1.1, ,17.0,K,10.5, ,13.7,K,80,K,56,K,69,K,7.9,K,1.7,K,13.8, 
173,Torrey Pines,South Coast Valleys,Jan 2023,51.78, ,139.80,K,113,K,1.0,K,16.5, ,9.8, ,13.1,K,78,K,55,K,67, ,6.9, ,2.2,K,13.5,K
173,Torrey Pines,South Coast Valleys,Feb 2023,73.97, ,154.40,K,165, ,0.9,K,16.3, ,8.7, ,12.6, ,72, ,45, ,59,K,4.3,K,2.5,K,12.5, 
173,Torrey Pines,South Coast Valleys,Mar 2023,82.43, ,108.00,K,187, ,1.1, ,15.6, ,10.0, ,12.8, ,79, ,60, ,71, ,7.7, ,2.3,K,14.4, 
173,Torrey Pines,South Coast Valleys,Apr 2023,92.82,K,11.30, ,215, ,1.2,K,16.3,K,11.8, ,14.0,K,80, ,66, ,74,K,9.2,K,1.9,K,16.7, 
173,Torrey Pines,South Coast Valleys,May 2023,92.47, ,14.50, ,195, ,1.3, ,17.9, ,14.3, ,15.8, ,80, ,69, ,74, ,11.2, ,2.0,K,18.2, 
173,Torrey Pines,South Coast Valleys,Jun 2023,108.98, ,17.20, ,231, ,1.5, ,19.6, ,15.6, ,17.3, ,81, ,69, ,75, ,12.8, ,1.9, ,19.8, 
173,Torrey Pines,South Coast Valleys,Jul 2023,116.31, ,14.30,K,237, ,1.8, ,21.7, ,17.9, ,19.5, ,84, ,75, ,81, ,16.1, ,1.6, ,22.1, 
173,Torrey Pines,South Coast Valleys,Aug 2023,105.76,K,58.10,K,210, ,2.0, ,23.0,K,18.7, ,20.6, ,85, ,75, ,81, ,17.2, ,1.8,K,22.8, 
173,Torrey Pines,South Coast Valleys,Sep 2023,88.90,K,6.20, ,181, ,1.9, ,23.2, ,18.7,K,20.6, ,82, ,68, ,76, ,16.2, ,1.7, ,22.6, 
173,Torrey Pines,South Coast Valleys,Oct 2023,86.12,K,13.50, ,178, ,1.6,K,21.9, ,15.9, ,18.8, ,82, ,64, ,74,K,13.7,K,1.6, ,20.4, 
173,Torrey Pines,South Coast Valleys,Nov 2023,74.22,K,19.10, ,146, ,1.1,K,21.1, ,13.5, ,17.3, ,72, ,41, ,57,K,7.7,K,1.6, ,16.5, 
173,Torrey Pines,South Coast Valleys,Dec 2023,51.76, ,27.10,K,121,K,1.2, ,18.2,K,11.2, ,14.7,K,90, ,57, ,73,K,9.5,K,1.7, ,15.2, 
173,Torrey Pines,South Coast Valleys,Jan 2024,51.31, ,86.50, ,126, ,1.1, ,16.2, ,9.5,K,12.9, ,87, ,62, ,75, ,8.3, ,1.8,K,14.1, 
173,Torrey Pines,South Coast Valleys,Feb 2024,53.33, ,122.20, ,142, ,1.2, ,15.5, ,10.3, ,12.9, ,91, ,71, ,82, ,9.9, ,2.2,K,14.5, 
173,Torrey Pines,South Coast Valleys,Mar 2024,89.29, ,78.50, ,210, ,1.3, ,16.2, ,10.6, ,13.3, ,92, ,72, ,82, ,10.4, ,2.3,K,15.8, 
173,Torrey Pines,South Coast Valleys,Apr 2024,100.22, ,21.00, ,241, ,1.3, ,16.3, ,11.1, ,13.8, ,92, ,72, ,82, ,10.8, ,2.1,K,17.5, 
173,Torrey Pines,South Coast Valleys,May 2024,96.26, ,14.60,K,217,K,1.4,K,17.2, ,13.3, ,14.9,K,90,K,77,K,83, ,12.1, ,2.0,K,18.7,K
174,Long Beach,Los Angeles Basin,Jan 2015,52.14, ,24.70, ,125, ,0.9, ,19.1, ,4.6,K,10.9,K,92, ,36, ,66,L,4.4,L,0.9, ,14.5,K
174,Long Beach,Los Angeles Basin,Feb 2015,68.18, ,7.10, ,175, ,1.0, ,19.0, ,6.2, ,12.3, ,95, ,44, ,70, ,6.5, ,1.1,K,17.1,L
174,Long Beach,Los Angeles Basin,Mar 2015,108.53,K,10.80, ,225,K,1.2, ,23.6,K,9.1,K,16.1,K,96,K,41,K,68,L,9.2,L,1.1, ,18.5,K
174,Long Beach,Los Angeles Basin,Apr 2015,113.20,K,7.80, ,234,K,1.3, ,24.3,K,10.3,L,17.3, ,98, ,41, ,66, ,10.4, ,1.2,K,19.7,K
174,Long Beach,Los Angeles Basin,May 2015,120.80,K,19.70, ,248, ,1.4, ,21.2,K,12.0, ,16.4, ,96, ,59, ,76, ,12.1, ,1.4,K,20.4, 
174,Long Beach,Los Angeles Basin,Jun 2015,135.97,K,0.10, ,276, ,1.8, ,25.1,K,15.7, ,19.7,K,96,K,62,K,79, ,16.0, ,1.4, ,22.6, 
174,Long Beach,Los Angeles Basin,Jul 2015,143.48,K,16.70, ,270, ,2.0,K,26.9, ,17.5, ,21.5, ,96, ,59, ,78,K,17.5,K,1.4, ,24.7, 
174,Long Beach,Los Angeles Basin,Aug 2015,152.61,K,0.00, ,276, ,2.1, ,29.0,K,17.9,K,22.7,K,97, ,53, ,74,K,17.8,K,1.3,K,25.6, 
174,Long Beach,Los Angeles Basin,Sep 2015,131.71,K,24.80,L,250,L,2.1,L,30.2,L,17.9,L,23.3,L,96,L,47,L,72,L,17.8,L,1.2,L,25.4,L
174,Long Beach,Los Angeles Basin,Oct 2015,97.65,K,9.10, ,183, ,1.9, ,29.1,K,15.9,K,21.8,K,98, ,46, ,73,K,16.4,K,1.1, ,23.4,K
174,Long Beach,Los Angeles Basin,Nov 2015,71.44,K,0.40, ,161,K,1.0, ,23.3, ,6.6, ,14.2, ,94, ,29, ,60, ,6.2, ,1.1,K,16.6, 
174,Long Beach,Los Angeles Basin,Dec 2015,53.13,K,21.40, ,126, ,0.9, ,20.3, ,4.6,K,11.8, ,93, ,34, ,65, ,4.9, ,1.1,K,12.9, 
174,Long Beach,Los Angeles Basin,Jan 2016,42.87,K,66.40, ,110, ,1.2, ,19.4, ,7.1,K,12.7, ,98, ,53, ,78, ,8.8, ,1.0,K,13.0, 
174,Long Beach,Los Angeles Basin,Feb 2016,83.12,K,13.50,K,194,K,1.1,K,25.5,K,8.1, ,16.1,K,91,K,34,K,61,K,7.9,K,0.9,K,15.1,K
174,Long Beach,Los Angeles Basin,Mar 2016,103.68,K,28.30, ,225,K,1.4,K,22.0,K,9.8,K,15.8, ,98, ,52, ,75,K,11.3,K,1.1,K,17.8,K
174,Long Beach,Los Angeles Basin,Apr 2016,129.37,K,3.60, ,271,K,1.4,K,24.5,K,11.2,K,17.7,K,97,K,44,K,70,K,11.7,K,1.0,K,19.8,K
174,Long Beach,Los Angeles Basin,May 2016,120.32,K,0.20, ,247, ,1.5, ,22.4, ,13.8,K,17.5, ,94, ,60, ,77, ,13.3, ,1.1, ,20.7, 
174,Long Beach,Los Angeles Basin,Jun 2016,132.67,K,0.10, ,276, ,1.8, ,25.0,L,16.2,K,20.5,K,95,K,60,K,76,K,15.9,K,1.0,K,22.7, 
174,Long Beach,Los Angeles Basin,Jul 2016,162.44,K,0.10, ,305, ,2.0, ,28.4,K,17.5, ,22.4,K,95, ,53, ,73,K,17.3,K,0.8,K,25.7,K
174,Long Beach,Los Angeles Basin,Aug 2016,152.00,K,0.00, ,286,K,2.0, ,28.9, ,17.5, ,22.3, ,97, ,51, ,75, ,17.7, ,0.8,K,25.8,K
174,Long Beach,Los Angeles Basin,Sep 2016,117.56,K,0.00, ,240,K,1.8, ,29.0,K,15.8, ,21.6,K,95,K,46,K,70,K,15.6,K,0.7,K,24.5, 
174,Long Beach,Los Angeles Basin,Oct 2016,82.82,K,9.30,K,177,K,1.7,K,27.0,K,13.4,K,19.5,K,98,L,48,L,74,L,14.6,L,0.6,K,21.3,K
174,Long Beach,Los Angeles Basin,Nov 2016,59.54,K,38.40, ,146, ,1.3, ,26.2,K,9.4, ,16.8,K,98,K,39,K,70,K,10.9,K,0.5,K,17.7,K
174,Long Beach,Los Angeles Basin,Dec 2016,37.49,K,97.40, ,102, ,1.2,K,20.7,K,8.0,K,14.0,K,95, ,50, ,73,K,8.6,K,0.5,K,13.9, 
174,Long Beach,Los Angeles Basin,Jan 2017,44.39,K,203.60, ,115,K,1.2,K,20.0,K,8.1,K,13.6, ,97, ,56, ,79,K,9.6,K,0.8,K,13.1, 
174,Long Beach,Los Angeles Basin,Feb 2017,44.59, ,105.50, ,124, ,1.4,K,19.4, ,9.8,K,14.3, ,98, ,65, ,84,K,11.5,K,1.1,K,14.6, 
174,Long Beach,Los Angeles Basin,Mar 2017,108.68,K,2.00,K,226,K,1.2, ,22.7,K,8.9, ,15.4, ,97, ,44, ,70, ,9.6, ,1.3, ,17.3, 
174,Long Beach,Los Angeles Basin,Apr 2017,140.89,K,2.80, ,284,K,1.3,K,24.5, ,11.0, ,17.4,K,97,K,42,K,68,K,11.1,K,1.4, ,20.1,K
174,Long Beach,Los Angeles Basin,May 2017,134.92,K,19.50, ,270, ,1.5, ,22.9,L,12.9,K,17.7,K,96,K,54,K,75, ,13.1, ,1.5,K,21.0,K
174,Long Beach,Los Angeles Basin,Jun 2017,140.40,K,0.00, ,282, ,1.8, ,25.3,K,15.7, ,19.7, ,97, ,59, ,80, ,16.0, ,1.5, ,23.1, 
174,Long Beach,Los Angeles Basin,Jul 2017,159.82,K,0.00, ,293, ,2.1, ,27.9, ,18.4,K,22.4,K,97, ,58, ,78,K,18.5,K,1.4, ,25.6, 
174,Long Beach,Los Angeles Basin,Aug 2017,150.46,K,0.00, ,275, ,2.1,K,28.2, ,18.6,K,22.6,K,96,K,58,K,78,K,18.5,K,1.3, ,25.9,K
